,Harsh Acceleration,Harsh Breaking,Battery level,vehicle distance,Torque,TCO Vehicle Speed,Fuel Rate Avg,Total Fuel consumption,Fuel Primary Tank,Battery Voltage,Transmission current gear,Catalyst tank level,coolant temperature,Engine on,Engine Oil Pressure,Oil Temperature,Engine speed,break pedal,Malfunction lamp status,Amber warning lamp status,Red stop lamp status,DTC,time
426,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,71 °C,1782.75 H,2.84 BAR,70.6 °C,551 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:06:59
427,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,71 °C,1782.75 H,2.8 BAR,70.8 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:07:20
428,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,71 °C,1782.76 H,2.8 BAR,70.9 °C,553 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:07:40
429,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,71 °C,1782.76 H,2.8 BAR,71.1 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:08:00
430,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15821.5 L,75.2 %,28.2 VDC,000,68.4 %,71 °C,1782.77 H,2.8 BAR,71.3 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:08:20
431,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,71 °C,1782.78 H,2.8 BAR,71.4 °C,551 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:08:40
432,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,72 °C,1782.78 H,2.8 BAR,71.7 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:09:00
433,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 16:09:00
434,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 16:09:20
435,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 16:09:40
436,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,72 °C,1782.8 H,2.8 BAR,72.2 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:10:00
437,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,72 °C,1782.8 H,2.76 BAR,72.3 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:10:20
438,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,72 °C,1782.81 H,2.76 BAR,72.5 °C,551 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:10:39
439,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,73 °C,1782.81 H,2.76 BAR,72.7 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:11:00
440,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,73 °C,1782.82 H,2.76 BAR,72.8 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:11:20
441,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,73 °C,1782.83 H,2.76 BAR,73 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:11:40
442,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,73 °C,1782.83 H,2.76 BAR,73.2 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:12:00
443,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,73 °C,1782.84 H,2.76 BAR,73.3 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:12:20
444,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,73 °C,1782.84 H,2.76 BAR,73.5 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:12:40
445,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,73 °C,1782.85 H,2.76 BAR,73.7 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:13:00
446,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,74 °C,1782.85 H,2.72 BAR,73.8 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:13:20
447,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,74 °C,1782.86 H,2.72 BAR,74 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:13:40
448,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,74 °C,1782.86 H,2.72 BAR,74.1 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:14:00
449,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,74 °C,1782.87 H,2.72 BAR,74.3 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:14:21
450,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,74 °C,1782.88 H,2.72 BAR,74.3 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:14:41
451,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,74 °C,1782.88 H,2.72 BAR,74.6 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:15:01
452,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,75 °C,1782.89 H,2.72 BAR,74.7 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:15:21
453,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,75 °C,1782.89 H,2.72 BAR,74.8 °C,550 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:15:41
454,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,75 °C,1782.9 H,4.44 BAR,75 °C,900 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:16:00
455,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,75 °C,1782.91 H,4.4 BAR,75.3 °C,900 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:16:20
456,-,-,94 %,23509.1 Km,10 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,75 °C,1782.91 H,4.36 BAR,75.8 °C,900 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:16:40
457,-,-,94 %,23509.1 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.3 VDC,000,68.4 %,76 °C,1782.91 H,2.8 BAR,76.1 °C,549 Rpm,Off,Not,Not,Not,FFFFF,2023-12-01 16:17:00
458,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 16:17:20
459,-,-,94 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-12-01 16:17:41
460,-,-,94 %,23509.15 Km,3 %,3.3 Km/h,1.49 Km/L,15822 L,74 %,28.2 VDC,003,67.6 %,77 °C,1782.93 H,3.92 BAR,77.4 °C,853 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:18:01
461,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822 L,74.4 %,28.2 VDC,000,67.6 %,78 °C,1782.94 H,2.6 BAR,77.7 °C,551 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:18:21
462,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,67.6 %,78 °C,1782.94 H,2.64 BAR,77.9 °C,551 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:18:41
463,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68 %,78 °C,1782.95 H,2.64 BAR,78 °C,550 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:19:01
464,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68 %,78 °C,1782.96 H,2.64 BAR,78.1 °C,550 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:19:21
465,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68 %,78 °C,1782.96 H,2.6 BAR,78.2 °C,550 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:19:41
466,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,78 °C,1782.97 H,2.6 BAR,78.3 °C,550 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:20:01
467,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822 L,75.2 %,28.2 VDC,000,68.4 %,78 °C,1782.97 H,2.6 BAR,78.4 °C,550 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:20:21
468,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,78 °C,1782.98 H,2.6 BAR,78.5 °C,551 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:20:41
469,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,78 °C,1782.98 H,2.6 BAR,78.6 °C,550 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:21:02
470,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,79 °C,1782.99 H,2.6 BAR,78.7 °C,551 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:21:21
471,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,79 °C,1782.99 H,2.6 BAR,78.8 °C,550 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:21:41
472,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,79 °C,1783 H,2.6 BAR,78.9 °C,550 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:22:01
473,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,79 °C,1783.01 H,2.6 BAR,79 °C,551 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:22:21
474,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,0 VDC,000,68.4 %,79 °C,1783.01 H,2.6 BAR,79.1 °C,550 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:22:41
475,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,79 °C,1783.02 H,2.6 BAR,79.1 °C,550 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:23:01
476,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,79 °C,1783.02 H,2.6 BAR,79.2 °C,550 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:23:21
477,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,79 °C,1783.03 H,2.6 BAR,79.3 °C,550 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:23:41
478,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,79 °C,1783.03 H,2.6 BAR,79.4 °C,551 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:24:02
479,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,79 °C,1783.04 H,2.6 BAR,79.4 °C,550 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:24:22
480,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,79 °C,1783.04 H,2.6 BAR,79.5 °C,550 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:24:42
481,-,-,94 %,23509.15 Km,14 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,79 °C,1783.05 H,4.12 BAR,79.6 °C,901 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:25:02
482,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,79 °C,1783.06 H,5.2 BAR,79.9 °C,1184 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:25:22
483,-,-,94 %,23509.15 Km,10 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,80 °C,1783.06 H,4.12 BAR,80.3 °C,900 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:25:42
484,-,-,94 %,23509.15 Km,10 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,80 °C,1783.07 H,4.12 BAR,80.6 °C,900 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:26:02
485,-,-,94 %,23509.15 Km,11 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,80 °C,1783.07 H,4.08 BAR,80.9 °C,898 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:26:22
486,-,-,94 %,23509.15 Km,10 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,81 °C,1783.08 H,4.08 BAR,81.2 °C,901 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:26:42
487,-,-,94 %,23509.15 Km,10 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,81 °C,1783.08 H,4.08 BAR,81.5 °C,901 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:27:01
488,-,-,94 %,23509.15 Km,10 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,81 °C,1783.09 H,4.04 BAR,81.8 °C,900 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:27:21
489,-,-,94 %,23509.15 Km,10 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,82 °C,1783.09 H,4.04 BAR,82.1 °C,900 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:27:42
490,-,-,94 %,23509.15 Km,10 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,82 °C,1783.1 H,4.04 BAR,82.4 °C,900 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:28:02
491,-,-,94 %,23509.15 Km,10 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,82 °C,1783.11 H,4 BAR,82.7 °C,900 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:28:22
492,-,-,94 %,23509.15 Km,10 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.3 VDC,000,68.4 %,82 °C,1783.11 H,4 BAR,82.9 °C,900 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:28:42
493,-,-,94 %,23509.15 Km,10 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,83 °C,1783.12 H,4 BAR,83.2 °C,900 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:29:02
494,-,-,94 %,23509.15 Km,10 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,68.4 %,83 °C,1783.12 H,4 BAR,83.5 °C,900 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:29:22
495,-,-,94 %,23509.15 Km,13 %,0 Km/h,1.49 Km/L,15822.5 L,75.2 %,28.2 VDC,000,67.6 %,83 °C,1783.13 H,2.48 BAR,83.6 °C,551 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:29:42
496,-,-,94 %,23509.15 Km,12 %,1.7 Km/h,1.49 Km/L,15822.5 L,74 %,28.2 VDC,001,67.2 %,83 °C,1783.13 H,3.76 BAR,83.7 °C,604 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:30:02
497,-,-,94 %,23509.17 Km,0 %,4.1 Km/h,1.49 Km/L,15823 L,73.2 %,28.2 VDC,004,67.2 %,83 °C,1783.14 H,5.2 BAR,83.9 °C,863 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:30:22
498,-,-,94 %,23509.19 Km,13 %,0 Km/h,1.49 Km/L,15823 L,74.4 %,28.2 VDC,004,67.2 %,84 °C,1783.14 H,2.48 BAR,84.2 °C,550 Rpm,On,Not,Not,Not,DFFFF,2023-12-01 16:30:42
499,-,-,94 %,23509.21 Km,31 %,7.5 Km/h,1.49 Km/L,15823 L,74 %,28.2 VDC,004,67.6 %,82 °C,1783.15 H,5.44 BAR,83.5 °C,1715 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:31:03
500,-,-,94 %,23509.25 Km,16 %,8.7 Km/h,1.49 Km/L,15823 L,66 %,28.2 VDC,008,67.6 %,82 °C,1783.16 H,5 BAR,84 °C,910 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:31:23
501,-,-,94 %,23509.26 Km,16 %,0 Km/h,1.49 Km/L,15823 L,71.6 %,28.3 VDC,000,66.8 %,84 °C,1783.16 H,2.44 BAR,84.6 °C,551 Rpm,On,Not,Not,Not,9FFF9,2023-12-01 16:31:43
502,-,-,94 %,23509.26 Km,13 %,0 Km/h,1.49 Km/L,15823 L,72.4 %,28.2 VDC,000,66.4 %,83 °C,1783.17 H,2.48 BAR,84.1 °C,550 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:32:03
503,-,-,94 %,23509.28 Km,49 %,5.8 Km/h,1.49 Km/L,15823 L,73.2 %,28.2 VDC,0-1,66 %,82 °C,1783.17 H,4.96 BAR,83.7 °C,2265 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:32:22
504,-,-,94 %,23509.3 Km,10 %,4.3 Km/h,1.49 Km/L,15823 L,70.4 %,28.2 VDC,0-1,65.6 %,84 °C,1783.18 H,5.44 BAR,85.2 °C,1639 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:32:42
505,-,-,94 %,23509.31 Km,20 %,0 Km/h,1.49 Km/L,15823 L,72.8 %,28.4 VDC,0-1,65.6 %,83 °C,1783.18 H,2.48 BAR,85.2 °C,635 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:33:02
506,-,-,94 %,23509.33 Km,12 %,0 Km/h,1.49 Km/L,15823 L,70.4 %,28.3 VDC,000,65.2 %,83 °C,1783.19 H,2.4 BAR,85.6 °C,553 Rpm,On,Not,Not,Not,DFFFF,2023-12-01 16:33:22
507,-,-,94 %,23509.33 Km,16 %,0 Km/h,1.49 Km/L,15823 L,72.8 %,28.2 VDC,000,65.2 %,84 °C,1783.19 H,2.4 BAR,85.5 °C,551 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:33:42
508,-,-,94 %,23509.33 Km,13 %,0 Km/h,1.49 Km/L,15823 L,72.4 %,28.2 VDC,000,65.2 %,84 °C,1783.2 H,2.44 BAR,85.1 °C,550 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:34:02
509,-,-,94 %,23509.33 Km,13 %,0 Km/h,1.49 Km/L,15823 L,72.4 %,28.1 VDC,000,65.2 %,83 °C,1783.21 H,2.44 BAR,84.9 °C,552 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:34:23
510,-,-,94 %,23509.33 Km,13 %,0 Km/h,1.49 Km/L,15823 L,74 %,28.2 VDC,002,65.2 %,83 °C,1783.21 H,2.44 BAR,84.7 °C,550 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:34:43
511,-,-,94 %,23509.33 Km,13 %,0 Km/h,1.49 Km/L,15823 L,75.2 %,28.2 VDC,002,65.2 %,83 °C,1783.22 H,2.48 BAR,84.5 °C,550 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:35:03
512,-,-,94 %,23509.33 Km,13 %,0 Km/h,1.49 Km/L,15823 L,71.2 %,28.2 VDC,002,65.2 %,83 °C,1783.22 H,2.48 BAR,84.3 °C,550 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:35:23
513,-,-,94 %,23509.33 Km,22 %,5 Km/h,1.49 Km/L,15823.5 L,74.8 %,28.2 VDC,002,65.2 %,82 °C,1783.23 H,5.56 BAR,84.2 °C,1666 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:35:43
514,-,-,94 %,23509.35 Km,17 %,0 Km/h,1.49 Km/L,15823.5 L,72.8 %,28.2 VDC,001,65.2 %,83 °C,1783.23 H,2.44 BAR,84.8 °C,550 Rpm,On,Not,Not,Not,DFFFF,2023-12-01 16:36:03
515,-,-,94 %,23509.36 Km,17 %,2.8 Km/h,1.49 Km/L,15823.5 L,75.2 %,28.2 VDC,001,65.6 %,83 °C,1783.24 H,4.76 BAR,85.1 °C,1092 Rpm,Off,Not,Not,Not,DFFFF,2023-12-01 16:36:23
516,-,-,94 %,23509.38 Km,57 %,4.5 Km/h,1.49 Km/L,15823.5 L,74.4 %,28.3 VDC,001,65.6 %,83 °C,1783.24 H,5.32 BAR,85.3 °C,1839 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:36:43
517,-,-,94 %,23509.4 Km,52 %,8.3 Km/h,1.49 Km/L,15823.5 L,75.2 %,28.3 VDC,003,66 %,84 °C,1783.25 H,5.72 BAR,86.1 °C,2274 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:37:03
518,-,-,94 %,23509.45 Km,6 %,8.1 Km/h,1.49 Km/L,15823.5 L,73.6 %,28.2 VDC,004,66 %,85 °C,1783.26 H,5.52 BAR,86.7 °C,1610 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:37:23
519,-,-,94 %,23509.48 Km,10 %,7.6 Km/h,1.49 Km/L,15824 L,72.4 %,28.3 VDC,005,66 %,86 °C,1783.26 H,4.68 BAR,87.4 °C,1376 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:37:44
520,-,-,94 %,23509.52 Km,15 %,4.9 Km/h,1.49 Km/L,15824 L,74 %,28.3 VDC,004,65.6 %,86 °C,1783.27 H,3.12 BAR,88.1 °C,1086 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:38:03
521,-,-,94 %,23509.56 Km,56 %,8.3 Km/h,1.49 Km/L,15824 L,73.2 %,28.2 VDC,007,65.2 %,87 °C,1783.27 H,4.4 BAR,88.5 °C,1046 Rpm,Off,Not,Not,Not,9FFF9,2023-12-01 16:38:23
522,-,-,94 %,23509.57 Km,18 %,0.5 Km/h,1.49 Km/L,15824 L,72 %,28.3 VDC,000,65.6 %,88 °C,1783.28 H,2.6 BAR,88.5 °C,545 Rpm,On,Not,Not,Not,9FFF9,2023-12-01 16:38:43
523,-,-,94 %,23509.58 Km,15 %,3.3 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,0-1,0 %,0 °C,1783.28 H,5.16 BAR,0 °C,1246 Rpm,Off,Not,Not,Not,,2023-12-01 16:39:03
524,-,-,94 %,23509.58 Km,11 %,0 Km/h,1.49 Km/L,15824 L,74.8 %,28.1 VDC,000,0 %,0 °C,1783.28 H,2.48 BAR,0 °C,554 Rpm,On,Not,Not,Not,,2023-12-01 16:39:23
525,-,-,94 %,23509.59 Km,20 %,0 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,000,0 %,0 °C,1783.28 H,3.72 BAR,0 °C,900 Rpm,Off,Not,Not,Not,,2023-12-01 16:39:43
526,-,-,94 %,23509.59 Km,15 %,0 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,000,0 %,0 °C,1783.29 H,0 BAR,0 °C,1180 Rpm,Off,Not,Not,Not,,2023-12-01 16:40:03
527,-,-,94 %,23509.59 Km,12 %,0.6 Km/h,1.49 Km/L,15824 L,73.6 %,0 VDC,004,0 %,0 °C,1783.29 H,0 BAR,0 °C,564 Rpm,On,Not,Not,Not,,2023-12-01 16:40:23
528,-,-,94 %,23509.6 Km,0 %,4.7 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,006,0 %,0 °C,1783.29 H,5.56 BAR,0 °C,1028 Rpm,Off,Not,Not,Not,,2023-12-01 16:40:43
529,-,-,94 %,23509.6 Km,12 %,0 Km/h,1.49 Km/L,15824 L,74.4 %,0 VDC,003,0 %,0 °C,1783.29 H,0 BAR,0 °C,550 Rpm,On,Not,Not,Not,,2023-12-01 16:41:04
530,-,-,94 %,23509.62 Km,47 %,7.7 Km/h,1.49 Km/L,15824 L,74 %,28.2 VDC,003,66.8 %,87 °C,1783.29 H,0 BAR,88.3 °C,2132 Rpm,Off,Not,Not,Not,,2023-12-01 16:41:24
531,-,-,94 %,23509.62 Km,6 %,1.6 Km/h,1.49 Km/L,15824 L,0 %,28.3 VDC,003,0 %,0 °C,1783.29 H,2.6 BAR,0 °C,549 Rpm,On,Not,Not,Not,,2023-12-01 16:41:44
532,-,-,94 %,23509.65 Km,20 %,4.9 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,003,0 %,0 °C,1783.3 H,5.24 BAR,0 °C,1331 Rpm,Off,Not,Not,Not,,2023-12-01 16:42:04
533,-,-,94 %,23509.68 Km,25 %,6.3 Km/h,1.49 Km/L,15824 L,0 %,0 VDC,003,0 %,0 °C,1783.3 H,5.4 BAR,0 °C,1736 Rpm,Off,Not,Not,Not,,2023-12-01 16:42:24
534,-,-,94 %,23509.68 Km,36 %,1.6 Km/h,1.49 Km/L,15824 L,72 %,28.2 VDC,0-1,0 %,0 °C,1783.3 H,2.4 BAR,0 °C,576 Rpm,Off,Not,Not,Not,,2023-12-01 16:42:44
