,Harsh Acceleration,Harsh Breaking,Battery level,vehicle distance,Torque,TCO Vehicle Speed,Fuel Rate Avg,Total Fuel consumption,Fuel Primary Tank,Battery Voltage,Transmission current gear,Catalyst tank level,coolant temperature,Engine on,Engine Oil Pressure,Oil Temperature,Engine speed,break pedal,Malfunction lamp status,Amber warning lamp status,Red stop lamp status,DTC,time
2172,-,-,100 %,18721.89 Km,44 %,2.6 Km/h,1.48 Km/L,12674.5 L,100 %,28 VDC,",0-",53 %,8 °C,590.86 H,0 BAR,88 °C,1170 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:50:24
2173,-,-,100 %,18721.91 Km,0 %,12.4 Km/h,1.48 Km/L,12674.5 L,100 %,28 VDC,",00",53 %,8 °C,590.86 H,0 BAR,88 °C,1530 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:50:44
2174,-,-,100 %,18722.01 Km,17 %,29.8 Km/h,1.48 Km/L,12674.5 L,100 %,28 VDC,",01",54 %,8 °C,590.86 H,0 BAR,88 °C,1255 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:51:04
2175,-,-,100 %,18722.15 Km,100 %,36.7 Km/h,1.48 Km/L,12674.5 L,100 %,28 VDC,",01",54 %,8 °C,590.86 H,0 BAR,88 °C,1272 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:51:24
2176,-,-,100 %,18722.32 Km,30 %,33.3 Km/h,1.48 Km/L,12675 L,100 %,28 VDC,",01",54 %,8 °C,590.86 H,0 BAR,89 °C,1154 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:51:44
2177,-,-,100 %,18722.48 Km,23 %,27.2 Km/h,1.48 Km/L,12675 L,100 %,28 VDC,",01",53 %,8 °C,590.86 H,0 BAR,90 °C,919 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:52:04
2178,-,-,100 %,18722.57 Km,10 %,0.5 Km/h,1.48 Km/L,12675 L,100 %,28 VDC,",00",54 %,8 °C,590.86 H,0 BAR,90 °C,554 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:52:25
2179,-,-,100 %,18722.59 Km,14 %,1.7 Km/h,1.48 Km/L,12675 L,100 %,28 VDC,",00",55 %,8 °C,590.86 H,0 BAR,90 °C,557 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:52:45
2180,-,-,100 %,18722.61 Km,20 %,3.1 Km/h,1.48 Km/L,12675 L,100 %,28 VDC,",0-",54 %,9 °C,590.86 H,0 BAR,91 °C,1179 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:53:05
2181,-,-,100 %,18722.61 Km,10 %,0 Km/h,1.48 Km/L,12675 L,100 %,28 VDC,",00",53 %,9 °C,590.86 H,0 BAR,91 °C,550 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:53:25
2182,-,-,100 %,18722.61 Km,13 %,0 Km/h,1.48 Km/L,12675 L,100 %,28 VDC,",00",52 %,9 °C,590.86 H,0 BAR,91 °C,550 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:53:45
2183,-,-,100 %,18722.61 Km,13 %,0 Km/h,1.48 Km/L,12675 L,100 %,28 VDC,",00",52 %,9 °C,590.87 H,0 BAR,91 °C,551 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:54:05
2184,-,-,100 %,18722.61 Km,13 %,0 Km/h,1.48 Km/L,12675 L,100 %,28 VDC,",00",51 %,9 °C,590.87 H,0 BAR,91 °C,550 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:54:25
2185,-,-,100 %,18722.61 Km,10 %,0 Km/h,1.48 Km/L,12675.5 L,100 %,28 VDC,",00",51 %,8 °C,590.87 H,0 BAR,90 °C,554 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:54:45
2186,-,-,100 %,18722.62 Km,53 %,2.4 Km/h,1.48 Km/L,12675.5 L,100 %,28 VDC,",00",50 %,8 °C,590.87 H,0 BAR,90 °C,551 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:55:04
2187,-,-,100 %,18722.65 Km,0 %,14.9 Km/h,1.48 Km/L,12675.5 L,100 %,28 VDC,",00",50 %,8 °C,590.87 H,0 BAR,90 °C,2405 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:55:24
2188,-,-,100 %,18722.81 Km,16 %,29.1 Km/h,1.48 Km/L,12675.5 L,100 %,28 VDC,",01",50 %,8 °C,590.87 H,0 BAR,90 °C,1798 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:55:45
2189,-,-,100 %,18722.95 Km,0 %,24.4 Km/h,1.48 Km/L,12675.5 L,100 %,28 VDC,",01",51 %,8 °C,590.87 H,0 BAR,90 °C,1039 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:56:05
2190,-,-,100 %,18723.15 Km,20 %,36.1 Km/h,1.48 Km/L,12675.5 L,100 %,28 VDC,",01",52 %,8 °C,590.87 H,0 BAR,90 °C,1523 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:56:25
2191,-,-,100 %,18723.26 Km,0 %,14.6 Km/h,1.48 Km/L,12675.5 L,100 %,28 VDC,",01",51 %,8 °C,590.87 H,0 BAR,90 °C,745 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:56:45
2192,-,-,100 %,18723.31 Km,37 %,4.7 Km/h,1.48 Km/L,12675.5 L,100 %,28 VDC,",0-",52 %,8 °C,590.87 H,0 BAR,89 °C,1809 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:57:05
2193,-,-,100 %,18723.32 Km,13 %,0 Km/h,1.48 Km/L,12675.5 L,100 %,28 VDC,",00",52 %,8 °C,590.87 H,0 BAR,89 °C,550 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:57:25
2194,-,-,100 %,18723.32 Km,17 %,0 Km/h,1.48 Km/L,12675.5 L,100 %,28 VDC,",00",52 %,8 °C,590.87 H,0 BAR,89 °C,1180 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:57:45
2195,-,-,100 %,18723.32 Km,30 %,3.1 Km/h,1.48 Km/L,12675.5 L,100 %,28 VDC,",0-",53 %,8 °C,590.87 H,0 BAR,89 °C,1208 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:58:05
2196,-,-,100 %,18723.33 Km,13 %,0 Km/h,1.48 Km/L,12675.5 L,100 %,28 VDC,",00",53 %,8 °C,590.87 H,0.23 BAR,89 °C,592 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:58:25
2197,-,-,100 %,18723.34 Km,38 %,1.6 Km/h,1.48 Km/L,12675.5 L,100 %,28 VDC,",0-",53 %,8 °C,590.87 H,0.25 BAR,89 °C,619 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:58:45
2198,-,-,100 %,18723.39 Km,33 %,13.9 Km/h,1.48 Km/L,12675.5 L,100 %,28 VDC,",00",54 %,8 °C,590.87 H,0.49 BAR,89 °C,1269 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:59:06
2199,-,-,100 %,18723.43 Km,0 %,20.5 Km/h,1.48 Km/L,12675.5 L,100 %,28 VDC,",01",54 %,8 °C,590.87 H,0.48 BAR,89 °C,1143 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 14:59:26
2200,-,-,100 %,18723.44 Km,31 %,13.1 Km/h,1.48 Km/L,12675.5 L,100 %,28 VDC,",01",0 %,0 °C,590.87 H,0 BAR,0 °C,966 Rpm,-,",No",",No",",No",,2023-11-01 14:59:46
2201,-,-,100 %,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2023-11-01 15:00:06
2202,-,-,100 %,18723.77 Km,42 %,31.2 Km/h,1.48 Km/L,12676 L,100 %,0 VDC,",01",0 %,0 °C,590.87 H,0 BAR,0 °C,1909 Rpm,-,",No",",No",",No",,2023-11-01 15:00:26
2203,-,-,100 %,18723.77 Km,3 %,4.5 Km/h,1.48 Km/L,12676 L,0 %,0 VDC,006,0 %,0 °C,1500.63 H,0 BAR,0 °C,675 Rpm,Off,Not,Not,Not,,2023-11-01 15:00:45
2204,-,-,100 %,18723.77 Km,49 %,12.1 Km/h,1.48 Km/L,12676 L,100 %,0 VDC,",00",0 %,0 °C,590.87 H,0 BAR,0 °C,1899 Rpm,-,",No",",No",",No",,2023-11-01 15:01:05
2205,-,-,100 %,18724.03 Km,12 %,0.5 Km/h,1.48 Km/L,12676 L,100 %,0 VDC,",00",0 %,0 °C,590.87 H,0 BAR,0 °C,543 Rpm,-,",No",",No",",No",,2023-11-01 15:01:25
2206,-,-,100 %,18724.03 Km,11 %,2.7 Km/h,1.48 Km/L,12676 L,100 %,0 VDC,",0-",0 %,0 °C,590.87 H,0 BAR,0 °C,552 Rpm,-,",No",",No",",No",,2023-11-01 15:01:45
2207,-,-,100 %,18724.03 Km,11 %,0 Km/h,1.48 Km/L,12676 L,100 %,0 VDC,",00",0 %,0 °C,590.87 H,0 BAR,0 °C,555 Rpm,-,",No",",No",",No",,2023-11-01 15:02:05
2208,-,-,100 %,18724.03 Km,13 %,0 Km/h,1.48 Km/L,12676 L,100 %,0 VDC,",00",0 %,0 °C,590.87 H,0 BAR,0 °C,550 Rpm,-,",No",",No",",No",,2023-11-01 15:02:26
2209,-,-,100 %,18724.03 Km,13 %,0 Km/h,1.48 Km/L,12676 L,100 %,0 VDC,",00",0 %,0 °C,590.87 H,0 BAR,0 °C,547 Rpm,-,",No",",No",",No",,2023-11-01 15:02:46
2210,-,-,100 %,18724.03 Km,12 %,0 Km/h,1.48 Km/L,12676 L,100 %,0 VDC,",00",0 %,0 °C,590.88 H,0 BAR,0 °C,548 Rpm,-,",No",",No",",No",,2023-11-01 15:03:06
2211,-,-,100 %,18724.07 Km,12 %,0 Km/h,1.48 Km/L,12676 L,100 %,28 VDC,",00",48 %,8 °C,590.88 H,0 BAR,91 °C,550 Rpm,-,",No",",No",",No",,2023-11-01 15:03:26
2212,-,-,100 %,18724.08 Km,0 %,5.9 Km/h,1.48 Km/L,12676 L,100 %,28 VDC,",00",48 %,8 °C,590.88 H,0 BAR,90 °C,738 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 15:03:46
2213,-,-,100 %,18724.18 Km,0 %,29.6 Km/h,1.48 Km/L,12676 L,100 %,28 VDC,",01",49 %,8 °C,590.88 H,0 BAR,91 °C,1832 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 15:04:06
2214,-,-,100 %,18724.33 Km,33 %,24.6 Km/h,1.48 Km/L,12676 L,100 %,28 VDC,",01",50 %,8 °C,590.88 H,0 BAR,91 °C,1515 Rpm,-,",No",",No",",No",00000,2023-11-01 15:04:26
2215,-,-,100 %,18724.47 Km,0 %,34.7 Km/h,1.48 Km/L,12676 L,99.6 %,28.3 VDC,011,51.2 %,88 °C,1500.66 H,0 BAR,91.1 °C,2171 Rpm,On,Not,Not,Not,00000,2023-11-01 15:04:46
2216,-,-,100 %,18724.66 Km,0 %,28.6 Km/h,1.48 Km/L,12676 L,99.6 %,28.3 VDC,015,51.6 %,87 °C,1500.67 H,0 BAR,90.9 °C,808 Rpm,On,Not,Not,Not,00000,2023-11-01 15:05:06
2217,-,-,100 %,18724.76 Km,33 %,8.3 Km/h,1.48 Km/L,12676 L,99.6 %,28.3 VDC,009,51.2 %,87 °C,1500.68 H,0 BAR,89.9 °C,729 Rpm,Off,Not,Not,Not,00000,2023-11-01 15:05:26
2218,-,-,100 %,18724.78 Km,24 %,1.5 Km/h,1.48 Km/L,12676 L,100 %,28 VDC,",0-",52 %,8 °C,590.88 H,0 BAR,89 °C,553 Rpm,-,",No",",No",",No",00000,2023-11-01 15:05:47
2219,-,-,100 %,18724.79 Km,14 %,2.1 Km/h,1.48 Km/L,12676 L,100 %,28 VDC,",0-",52 %,8 °C,590.88 H,0 BAR,89 °C,765 Rpm,-,",No",",No",",No",FF00F,2023-11-01 15:06:06
2220,-,-,100 %,18724.79 Km,20 %,0 Km/h,1.48 Km/L,12676 L,100 %,28 VDC,",00",53 %,8 °C,590.88 H,0 BAR,89 °C,903 Rpm,-,",No",",No",",No",00504,2023-11-01 15:06:26
2221,-,-,100 %,18724.79 Km,13 %,0 Km/h,1.48 Km/L,12676 L,100 %,28 VDC,",00",53 %,8 °C,590.88 H,0 BAR,89 °C,890 Rpm,-,",No",",No",",No",B1000,2023-11-01 15:06:46
2222,-,-,100 %,18724.8 Km,12 %,0.6 Km/h,1.48 Km/L,12676 L,100 %,28 VDC,",00",53 %,8 °C,590.88 H,0 BAR,89 °C,548 Rpm,-,",No",",No",",No",03008,2023-11-01 15:07:06
2223,-,-,100 %,18724.8 Km,18 %,0 Km/h,1.48 Km/L,12676 L,100 %,28 VDC,",00",54 %,8 °C,590.88 H,0 BAR,88 °C,538 Rpm,-,",No",",No",",No",000FD,2023-11-01 15:07:26
2224,-,-,100 %,18724.82 Km,22 %,9.8 Km/h,1.48 Km/L,12676 L,100 %,28 VDC,",00",54 %,8 °C,590.88 H,0 BAR,88 °C,1246 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 15:07:46
2225,-,-,100 %,18724.9 Km,0 %,21.1 Km/h,1.48 Km/L,12676 L,100 %,28 VDC,",01",54 %,8 °C,590.88 H,0 BAR,88 °C,887 Rpm,-,",No",",No",",No",F9FFF,2023-11-01 15:08:06
2226,-,-,100 %,18724.98 Km,29 %,18.4 Km/h,1.48 Km/L,12676.5 L,100 %,28 VDC,",00",54 %,8 °C,590.88 H,0 BAR,88 °C,1660 Rpm,-,",No",",No",",No",01FFF,2023-11-01 15:08:26
2227,-,-,100 %,18725.04 Km,14 %,0.5 Km/h,1.48 Km/L,12676.5 L,100 %,28 VDC,",00",54 %,8 °C,590.88 H,0 BAR,88 °C,550 Rpm,-,",No",",No",",No",10000,2023-11-01 15:08:46
2228,-,-,100 %,18725.04 Km,12 %,11.9 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",00",0 %,0 °C,590.88 H,0 BAR,0 °C,1268 Rpm,-,",No",",No",",No",,2023-11-01 15:09:07
2229,-,-,100 %,18725.07 Km,27 %,16.9 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",01",0 %,0 °C,590.88 H,0 BAR,0 °C,1267 Rpm,-,",No",",No",",No",,2023-11-01 15:09:27
2230,-,-,100 %,18725.07 Km,77 %,35.9 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",01",0 %,0 °C,590.88 H,0 BAR,0 °C,1800 Rpm,-,",No",",No",",No",,2023-11-01 15:09:47
2231,-,-,100 %,18725.34 Km,13 %,3 Km/h,1.48 Km/L,12676.5 L,100 %,28 VDC,",01",0 %,0 °C,590.88 H,0 BAR,0 °C,550 Rpm,-,",No",",No",",No",,2023-11-01 15:10:07
2232,-,-,100 %,18725.38 Km,11 %,9 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",00",0 %,0 °C,590.88 H,0 BAR,0 °C,945 Rpm,-,",No",",No",",No",,2023-11-01 15:10:27
2233,-,-,100 %,18725.48 Km,10 %,21 Km/h,1.48 Km/L,12676.5 L,100 %,28 VDC,",01",54 %,8 °C,590.89 H,0 BAR,90 °C,1052 Rpm,-,",No",",No",",No",,2023-11-01 15:10:47
2234,-,-,100 %,18725.58 Km,89 %,14.9 Km/h,1.48 Km/L,12676.5 L,100 %,28 VDC,",01",0 %,0 °C,590.89 H,0 BAR,0 °C,743 Rpm,-,",No",",No",",No",,2023-11-01 15:11:07
2235,-,-,100 %,18725.58 Km,58 %,2.1 Km/h,1.48 Km/L,12676.5 L,100 %,28 VDC,",00",0 %,0 °C,590.89 H,0 BAR,0 °C,730 Rpm,-,",No",",No",",No",,2023-11-01 15:11:26
2236,-,-,100 %,18725.58 Km,26 %,5.3 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",00",0 %,0 °C,590.89 H,0 BAR,0 °C,1752 Rpm,-,",No",",No",",No",,2023-11-01 15:11:46
2237,-,-,100 %,18725.69 Km,13 %,3.7 Km/h,1.48 Km/L,12676.5 L,100 %,28 VDC,",0-",0 %,0 °C,590.89 H,0 BAR,0 °C,1377 Rpm,-,",No",",No",",No",,2023-11-01 15:12:06
2238,-,-,100 %,18725.69 Km,12 %,0 Km/h,1.48 Km/L,12676.5 L,100 %,28 VDC,",00",55 %,9 °C,590.89 H,0 BAR,93 °C,554 Rpm,-,",No",",No",",No",,2023-11-01 15:12:27
2239,-,-,100 %,18725.69 Km,13 %,0 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",00",0 %,0 °C,590.89 H,0 BAR,0 °C,550 Rpm,-,",No",",No",",No",,2023-11-01 15:12:47
2240,-,-,100 %,18725.71 Km,13 %,0 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",00",0 %,0 °C,590.89 H,0 BAR,0 °C,550 Rpm,-,",No",",No",",No",,2023-11-01 15:13:07
2241,-,-,100 %,18725.71 Km,10 %,0 Km/h,1.48 Km/L,12676.5 L,100 %,28 VDC,",00",0 %,0 °C,590.89 H,0 BAR,0 °C,551 Rpm,-,",No",",No",",No",,2023-11-01 15:13:27
2242,-,-,100 %,18725.71 Km,10 %,0 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",00",0 %,0 °C,590.89 H,0 BAR,0 °C,551 Rpm,-,",No",",No",",No",,2023-11-01 15:13:47
2243,-,-,100 %,18725.71 Km,18 %,8.7 Km/h,1.48 Km/L,12676.5 L,99.6 %,0 VDC,004,0 %,0 °C,1500.75 H,0 BAR,0 °C,1958 Rpm,Off,Not,Not,Not,,2023-11-01 15:14:07
2244,-,-,100 %,18725.71 Km,24 %,29.6 Km/h,1.48 Km/L,12676.5 L,99.6 %,0 VDC,014,0 %,0 °C,1500.76 H,0 BAR,0 °C,1037 Rpm,Off,Not,Not,Not,,2023-11-01 15:14:27
2245,-,-,100 %,18725.71 Km,4 %,33.1 Km/h,1.48 Km/L,12676.5 L,99.6 %,0 VDC,015,0 %,0 °C,1500.76 H,0 BAR,0 °C,952 Rpm,Off,Not,Not,Not,,2023-11-01 15:14:47
2246,-,-,100 %,18726.06 Km,16 %,44.5 Km/h,1.48 Km/L,12676.5 L,99.6 %,0 VDC,014,0 %,0 °C,1500.76 H,0 BAR,0 °C,1844 Rpm,On,Not,Not,Not,,2023-11-01 15:15:07
2247,-,-,100 %,18726.31 Km,11 %,14 Km/h,1.48 Km/L,12676.5 L,99.6 %,28.3 VDC,015,0 %,0 °C,1500.76 H,0 BAR,0 °C,551 Rpm,On,Not,Not,Not,,2023-11-01 15:15:27
2248,-,-,100 %,18726.31 Km,9 %,0 Km/h,1.48 Km/L,12676.5 L,99.2 %,0 VDC,004,0 %,0 °C,1500.76 H,0 BAR,0 °C,567 Rpm,On,Not,Not,Not,,2023-11-01 15:15:48
2249,-,-,100 %,18726.31 Km,15 %,3.5 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",0-",0 %,0 °C,590.89 H,0 BAR,0 °C,1333 Rpm,-,",No",",No",",No",,2023-11-01 15:16:08
2250,-,-,100 %,18726.42 Km,18 %,0 Km/h,1.48 Km/L,12676.5 L,100 %,28 VDC,",00",0 %,0 °C,590.89 H,0 BAR,0 °C,1050 Rpm,-,",No",",No",",No",,2023-11-01 15:16:28
2251,-,-,100 %,18726.42 Km,26 %,4 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",00",0 %,0 °C,590.89 H,0 BAR,0 °C,608 Rpm,-,",No",",No",",No",,2023-11-01 15:16:48
2252,-,-,100 %,18726.44 Km,11 %,0.5 Km/h,1.48 Km/L,12676.5 L,99.6 %,28.3 VDC,0-1,0 %,0 °C,1500.77 H,0 BAR,0 °C,598 Rpm,On,Not,Not,Not,,2023-11-01 15:17:07
2253,-,-,100 %,18726.44 Km,12 %,0 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",00",0 %,0 °C,590.89 H,0 BAR,0 °C,553 Rpm,-,",No",",No",",No",,2023-11-01 15:17:27
2254,-,-,100 %,18726.45 Km,35 %,15.2 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",00",0 %,0 °C,590.89 H,0 BAR,0 °C,1376 Rpm,-,",No",",No",",No",,2023-11-01 15:17:47
2255,-,-,100 %,18726.49 Km,37 %,20.4 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",01",0 %,0 °C,590.89 H,0 BAR,0 °C,847 Rpm,-,",No",",No",",No",,2023-11-01 15:18:07
2256,-,-,100 %,18726.49 Km,68 %,34.9 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",01",0 %,0 °C,590.89 H,0 BAR,0 °C,1196 Rpm,-,",No",",No",",No",,2023-11-01 15:18:27
2257,-,-,100 %,18726.82 Km,6 %,35.3 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",01",0 %,0 °C,590.89 H,0 BAR,0 °C,1500 Rpm,-,",No",",No",",No",,2023-11-01 15:18:47
2258,-,-,100 %,18726.82 Km,68 %,20.9 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",01",0 %,0 °C,590.89 H,0 BAR,0 °C,1899 Rpm,-,",No",",No",",No",,2023-11-01 15:19:08
2259,-,-,100 %,18727.14 Km,6 %,5.1 Km/h,1.48 Km/L,12676.5 L,100 %,28 VDC,",00",54 %,0 °C,590.89 H,0.29 BAR,0 °C,617 Rpm,-,",No",",No",",No",,2023-11-01 15:19:28
2260,-,-,100 %,18727.15 Km,47 %,5.9 Km/h,1.48 Km/L,12676.5 L,99.2 %,0 VDC,000,0 %,0 °C,1500.78 H,0 BAR,0 °C,2292 Rpm,Off,Not,Not,Not,,2023-11-01 15:19:48
2261,-,-,100 %,18727.15 Km,13 %,0 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",00",0 %,0 °C,590.89 H,0 BAR,0 °C,550 Rpm,-,",No",",No",",No",,2023-11-01 15:20:08
2262,-,-,100 %,18727.16 Km,13 %,0 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",00",0 %,0 °C,590.89 H,0 BAR,0 °C,550 Rpm,-,",No",",No",",No",,2023-11-01 15:20:28
2263,-,-,100 %,18727.16 Km,11 %,0 Km/h,1.48 Km/L,12676.5 L,0 %,0 VDC,000,0 %,0 °C,1500.78 H,0 BAR,0 °C,551 Rpm,Off,Not,Not,Not,,2023-11-01 15:20:48
2264,-,-,100 %,18727.16 Km,13 %,0 Km/h,1.48 Km/L,12676.5 L,100 %,0 VDC,",00",0 %,0 °C,590.89 H,0 BAR,0 °C,548 Rpm,-,",No",",No",",No",,2023-11-01 15:21:08
2265,-,-,100 %,18727.21 Km,0 %,20.3 Km/h,1.48 Km/L,12677 L,100 %,28 VDC,",00",50 %,9 °C,590.89 H,0 BAR,92 °C,1890 Rpm,-,",No",",No",",No",,2023-11-01 15:21:28
2266,-,-,100 %,18727.36 Km,12 %,31.2 Km/h,1.48 Km/L,12677 L,99.6 %,28.3 VDC,014,50.8 %,89 °C,1500.8 H,4 BAR,92.6 °C,1084 Rpm,Off,Not,Not,Not,,2023-11-01 15:21:48
2267,-,-,100 %,18727.49 Km,0 %,20.3 Km/h,1.48 Km/L,12677 L,99.6 %,28.1 VDC,012,51.6 %,89 °C,1500.8 H,0 BAR,91.8 °C,926 Rpm,On,Not,Not,Not,,2023-11-01 15:22:08
2268,-,-,100 %,18727.64 Km,0 %,34.2 Km/h,1.48 Km/L,12677 L,99.6 %,28.2 VDC,013,51.2 %,88 °C,1500.81 H,0 BAR,91.4 °C,1447 Rpm,On,Not,Not,Not,FFFFF,2023-11-01 15:22:27
2269,-,-,100 %,18727.8 Km,13 %,14.7 Km/h,1.48 Km/L,12677 L,99.6 %,28.3 VDC,015,51.6 %,88 °C,1500.81 H,0 BAR,90.7 °C,550 Rpm,On,Not,Not,Not,FFFFF,2023-11-01 15:22:48
2270,-,-,100 %,18727.86 Km,39 %,3 Km/h,1.48 Km/L,12677 L,100 %,28 VDC,",0-",51 %,8 °C,590.89 H,0 BAR,89 °C,1192 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 15:23:08
2271,-,-,100 %,18727.88 Km,15 %,0 Km/h,1.48 Km/L,12677 L,100 %,28 VDC,",00",52 %,8 °C,590.89 H,0 BAR,90 °C,558 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 15:23:28
2272,-,-,100 %,18727.88 Km,18 %,0 Km/h,1.48 Km/L,12677 L,100 %,28 VDC,",00",52 %,8 °C,590.89 H,0 BAR,90 °C,1180 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 15:23:48
2273,-,-,100 %,18727.89 Km,0 %,1 Km/h,1.48 Km/L,12677 L,100 %,28 VDC,",0-",53 %,8 °C,590.89 H,0 BAR,90 °C,686 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 15:24:08
2274,-,-,100 %,18727.9 Km,42 %,6.3 Km/h,1.48 Km/L,12677 L,99.6 %,28.3 VDC,006,53.2 %,88 °C,1500.84 H,0 BAR,90.1 °C,986 Rpm,Off,Not,Not,Not,FFFFF,2023-11-01 15:24:28
2275,-,-,100 %,18727.92 Km,41 %,10.8 Km/h,1.48 Km/L,12677 L,99.6 %,28.3 VDC,007,54 %,87 °C,1500.85 H,0 BAR,90.3 °C,1422 Rpm,Off,Not,Not,Not,FFFFF,2023-11-01 15:24:48
2276,-,-,100 %,18727.98 Km,40 %,14.4 Km/h,1.48 Km/L,12677 L,99.2 %,28.3 VDC,010,54.4 %,87 °C,1500.85 H,0 BAR,90.1 °C,1072 Rpm,Off,Not,Not,Not,FFFFF,2023-11-01 15:25:08
2277,-,-,100 %,18728.06 Km,2 %,11.7 Km/h,1.48 Km/L,12677 L,99.2 %,28.3 VDC,012,54.8 %,87 °C,1500.86 H,0 BAR,90.1 °C,576 Rpm,Off,Not,Not,Not,FFFFF,2023-11-01 15:25:28
2278,-,-,100 %,18728.12 Km,5 %,5.1 Km/h,1.48 Km/L,12677 L,99.6 %,28.1 VDC,007,54 %,87 °C,1500.86 H,0 BAR,89.8 °C,624 Rpm,On,Not,Not,Not,FFFFF,2023-11-01 15:25:48
2279,-,-,100 %,18728.13 Km,12 %,0 Km/h,1.48 Km/L,12677 L,100 %,28 VDC,",00",53 %,8 °C,590.9 H,0 BAR,89 °C,550 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 15:26:09
2280,-,-,100 %,18728.13 Km,12 %,0 Km/h,1.48 Km/L,12677 L,100 %,28 VDC,",00",53 %,8 °C,590.9 H,0 BAR,89 °C,549 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 15:26:29
2281,-,-,100 %,18728.13 Km,12 %,0 Km/h,1.48 Km/L,12677 L,100 %,28 VDC,",00",53 %,8 °C,590.9 H,0 BAR,88 °C,549 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 15:26:49
2282,-,-,100 %,18728.15 Km,8 %,2.5 Km/h,1.48 Km/L,12677.5 L,99.6 %,28.2 VDC,0-1,53.6 %,86 °C,1500.89 H,0 BAR,89 °C,916 Rpm,Off,Not,Not,Not,FFFFF,2023-11-01 15:27:09
2283,-,-,100 %,18728.15 Km,14 %,0 Km/h,1.48 Km/L,12677.5 L,100 %,28 VDC,",00",53 %,8 °C,590.9 H,0 BAR,88 °C,550 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 15:27:29
2284,-,-,100 %,18728.15 Km,10 %,0 Km/h,1.48 Km/L,12677.5 L,100 %,28 VDC,",00",53 %,8 °C,590.9 H,0 BAR,88 °C,550 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 15:27:49
2285,-,-,100 %,18728.16 Km,16 %,12.8 Km/h,1.48 Km/L,12677.5 L,100 %,28 VDC,",00",54 %,8 °C,590.9 H,0 BAR,88 °C,1346 Rpm,-,",No",",No",",No",FFFFF,2023-11-01 15:28:08
