,priority,sat,event,ignition,motion,rssi,di1,out1,io113,power,io24,battery,io68,adc1,io199,io16,combinedfuel,sequence,distance,totaldistance,valid,enginehours,result,io247,time
3289,0,18,0,true,true,2,1,false,100,28.524,45,4.105,0,87,37934,110103376,0,23,199.33,17231476.84,true,6674721,"031,00018795.020,0000000000045.7,00000.0,0000012726.0,87.2,00028.2,015,50.4,097,0003655419,0000,00000098.2,001299.0,0,Not,Not,Not",,2023-11-01 21:27:57
3290,0,18,0,true,true,2,1,false,100,28.513,10,4.105,0,87,38057,110103499,0,24,121.15,17231597.99,true,6674741,"063,00018795.045,0000000000017.6,00000.0,0000012726.0,00.0,00000.0,008,00.0,000,0003655423,0000,00000000.0,001856.0,0,Not,Not,Not",,2023-11-01 21:28:17
3291,0,19,0,true,true,2,1,false,100,28.542,10,4.105,0,87,38162,110103604,0,25,101.68,17231699.67,true,6674761,"076,00018795.205,0000000000032.9,00000.0,0000012726.0,00.0,00000.0,013,00.0,000,0003655426,0000,00000000.0,001364.0,0,Not,Not,Not",,2023-11-01 21:28:37
3292,0,17,0,true,true,2,1,false,100,28.492,0,4.105,0,87,38210,110103652,0,26,48.27,17231747.94,true,6674781,"034,00018795.324,0000000000009.6,00000.0,0000012726.0,00.0,00028.3,008,00.0,000,0003655431,0000,00000000.0,001015.0,0,Not,Not,Not",,2023-11-01 21:28:57
3293,0,18,0,true,true,2,1,false,100,28.505,0,4.105,0,87,38228,110103670,0,27,16.86,17231764.8,true,6674801,"045,------------,---------------,-------,------------,85.2,00028.3,50.0,098,----------,---,---,---",,2023-11-01 21:29:17
3294,0,16,0,true,true,3,1,false,100,28.552,4,4.105,0,87,38243,110103685,0,28,20.83,17231785.63,true,6674821,"054,00018795.389,0000000000007.1,00000.0,0000012726.0,00.0,00000.0,0-2,00.0,000,0003655445,0000,00000000.0,002279.0,0,Not,Not,Not",,2023-11-01 21:29:37
3295,0,18,0,true,true,3,1,false,100,28.576,0,4.105,0,87,38243,110103685,0,29,1.6,17231787.23,true,6674841,"013,00018795.414,0000000000000.0,00000.0,0000012726.0,00.0,00000.0,000,00.0,000,0003655450,0000,00000000.0,000552.0,0,Not,Not,Not",,2023-11-01 21:29:57
3296,0,16,0,true,true,3,1,false,100,28.574,0,4.105,0,87,38243,110103685,0,30,0,17231787.23,true,6674860,"013,00018795.414,0000000000000.0,00000.0,0000012726.0,82.8,00000.0,000,00.0,000,0003655454,0000,00000000.0,000550.0,0,Not,Not,Not",,2023-11-01 21:30:16
3297,0,17,0,true,true,3,1,false,100,28.576,0,4.105,0,87,38243,110103685,0,31,0,17231787.23,true,6674880,"011,00018795.420,0000000000000.0,00000.0,0000012726.0,83.6,00028.3,005,47.6,092,0003655463,0000,00000096.0,000549.0,0,Not,Not,Not",,2023-11-01 21:30:36
3298,0,17,0,true,true,3,1,false,100,28.585,13,4.105,0,87,38268,110103710,0,32,21.86,17231809.09,true,6674900,"069,00018795.430,0000000000012.3,00000.0,0000012726.0,83.6,00000.0,007,47.6,092,0003655483,0000,00000095.9,001605.0,0,Not,Not,Not,FFF9FFFB",,2023-11-01 21:30:56
3299,0,19,0,true,true,3,1,false,100,28.534,30,4.105,0,87,38380,110103822,0,33,118.24,17231927.33,true,6674920,"000,00018795.539,0000000000028.1,00000.0,0000012726.0,83.6,00000.0,012,47.2,093,0003655503,0000,00000096.8,001412.0,1,Not,Not,Not,FFFFFFFF",,2023-11-01 21:31:16
3300,0,18,0,true,true,3,1,false,100,28.545,42,4.105,0,87,38557,110103999,0,34,167.08,17232094.41,true,6674941,"073,00018795.699,0000000000040.2,00000.0,0000012726.5,83.6,00028.3,014,47.2,093,0003655523,0000,00000097.0,001392.0,0,Not,Not,Not,00640000",,2023-11-01 21:31:37
3301,0,18,0,true,true,3,1,false,100,28.551,62,4.105,0,87,38840,110104282,0,35,260.36,17232354.77,true,6674961,"095,00018796.061,0000000000060.2,00000.0,0000012726.5,83.2,00000.0,016,48.4,094,0003655548,0000,00000097.2,001414.0,0,Not,Not,Not,A0000000",,2023-11-01 21:31:57
3302,0,19,0,true,true,3,1,false,100,28.528,41,4.103,0,87,39147,110104589,0,36,300.71,17232655.48,true,6674981,"100,00018796.305,0000000000052.6,00000.0,0000012727.0,84.0,00000.0,016,48.0,096,0003655563,0000,00000097.8,001209.0,0,Not,Not,Not,00000000",,2023-11-01 21:32:17
3303,0,19,0,true,true,2,1,false,100,28.527,31,4.105,0,87,39349,110104791,0,37,198.55,17232854.03,true,6675001,"100,00018796.520,0000000000038.5,00000.0,0000012727.0,84.4,00028.2,013,49.2,099,0003655583,0000,00000099.7,001619.0,0,Not,Not,Not,00000000",,2023-11-01 21:32:37
3304,0,19,0,true,true,3,1,false,100,28.526,23,4.105,0,87,39496,110104938,0,38,138.65,17232992.68,true,6675021,"005,00018796.680,0000000000026.6,00000.0,0000012727.5,84.4,00000.0,012,49.6,098,0003655603,0000,00000100.1,001312.0,0,Not,Not,Not,00000000",,2023-11-01 21:32:57
3305,0,19,0,true,true,3,1,false,100,28.571,0,4.104,0,87,39531,110104973,0,39,20.54,17233013.22,true,6675041,"029,00018796.744,0000000000005.4,00000.0,0000012727.5,84.4,00000.0,0-2,49.6,093,0003655623,0000,00000097.7,001716.0,0,Not,Not,Not,FFFF00FF",,2023-11-01 21:33:17
3306,0,19,0,true,true,3,1,false,100,28.546,0,4.105,0,87,39543,110104985,0,40,7.21,17233020.43,true,6675061,"024,00018796.754,0000000000000.0,00000.0,0000012727.5,84.4,00028.3,000,49.6,093,0003655643,0000,00000098.0,001170.0,0,Not,Not,Not,020E5047",,2023-11-01 21:33:37
3307,0,19,0,true,true,3,1,false,100,28.508,0,4.105,0,87,39547,110104989,0,41,5.11,17233025.54,true,6675081,"060,00018796.760,0000000000004.0,00000.0,0000012727.5,84.0,00000.0,004,49.6,094,0003655663,0000,00000098.2,000963.0,0,Not,Not,Not,00000000",,2023-11-01 21:33:57
3308,0,19,0,true,true,3,1,false,100,28.541,14,4.105,0,87,39570,110105012,0,42,17.83,17233043.37,true,6675101,"024,00018796.770,0000000000010.0,00000.0,0000012727.5,85.6,00028.3,008,49.2,095,0003655683,0000,00000098.2,001057.0,0,Not,Not,Not,99F801CE",,2023-11-01 21:34:17
3309,0,19,0,true,true,4,1,false,100,28.541,21,4.105,0,87,39671,110105113,0,43,100.72,17233144.09,true,6675121,"028,00018796.855,0000000000019.7,00000.0,0000012728.0,84.8,00028.3,012,48.8,095,0003655703,0000,00000098.3,001010.0,0,Not,Not,Not,2C000FD2",,2023-11-01 21:34:37
3310,0,19,0,true,true,3,1,false,100,28.508,50,4.102,0,87,39871,110105313,0,44,198.29,17233342.38,true,6675142,"000,00018797.035,0000000000050.5,00000.0,0000012728.0,84.0,00028.3,016,48.8,095,0003655723,0000,00000098.1,001160.0,1,Not,Not,Not,FFF9FFF9",,2023-11-01 21:34:58
3311,0,19,0,true,true,3,1,false,100,28.536,56,4.104,0,87,40187,110105629,0,45,309.65,17233652.03,true,6675162,"000,00018797.340,0000000000062.0,00000.0,0000012728.0,83.6,00000.0,016,48.4,094,0003655743,0000,00000097.9,001449.0,1,Not,Not,Not,FFFBFFFB",,2023-11-01 21:35:18
3312,0,19,0,true,true,2,1,false,100,28.545,52,4.104,0,87,40502,110105944,0,46,299.3,17233951.33,true,6675182,"067,00018797.674,0000000000050.0,00000.0,0000012728.0,83.6,00028.3,016,48.4,093,0003655763,0000,00000097.4,001154.0,0,Not,Not,Not,00002CD8",,2023-11-01 21:35:38
3313,0,19,0,true,true,2,1,false,100,28.608,0,4.103,0,87,40682,110106124,0,47,179.36,17234130.69,true,6675201,"012,00018797.910,0000000000002.9,00000.0,0000012728.0,83.6,00000.0,014,48.0,093,0003655783,0000,00000097.1,000548.0,1,Not,Not,Not,00000000",,2023-11-01 21:35:57
3314,0,19,0,true,true,2,1,false,100,28.558,18,4.105,0,87,40766,110106208,0,48,80.32,17234211.01,true,6675221,"053,00018797.949,0000000000023.3,00000.0,0000012728.0,85.6,00028.3,010,48.8,094,0003655803,0000,00000097.2,001711.0,0,Not,Not,Not,A0000000",,2023-11-01 21:36:17
3315,0,19,0,true,true,2,1,false,100,28.417,0,4.099,0,87,40828,110106270,0,49,56.88,17234267.89,true,6675241,"000,00018797.949,0000000000006.1,00000.0,0000012728.5,84.8,00000.0,005,49.6,095,0003655823,0000,00000097.9,001119.0,0,Not,Not,Not,00000000",,2023-11-01 21:36:37
3316,0,16,0,true,true,3,1,false,100,28.47,0,4.105,0,87,40840,110106282,0,50,19.6,17234287.49,true,6675261,"040,00018798.090,0000000000006.2,00000.0,0000012728.5,81.6,00000.0,0-2,49.2,096,0003655843,0540,00000098.8,001994.0,0,Not,Not,Not,00000000",,2023-11-01 21:36:57
3317,0,16,0,true,true,3,1,false,100,28.53,0,4.105,0,87,40840,110106282,0,51,0,17234287.49,true,6675281,"013,00018798.100,0000000000000.0,00000.0,0000012728.5,82.4,00028.3,000,48.0,097,0003655863,0000,00000099.2,000551.0,0,Not,Not,Not,00010000",,2023-11-01 21:37:17
3318,0,16,0,true,true,3,1,false,100,28.54,0,4.105,0,87,40840,110106282,0,52,0,17234287.49,true,6675301,"013,00018798.100,0000000000000.0,00000.0,0000012728.5,83.6,00000.0,000,47.6,097,0003655883,0212,00000098.7,000549.0,0,Not,Not,Not,00000000",,2023-11-01 21:37:37
3319,0,16,0,true,true,3,1,false,100,28.541,0,4.105,0,87,40840,110106282,0,53,0,17234287.49,true,6675321,"011,00018798.100,0000000000000.0,00000.0,0000012728.5,82.0,00000.0,004,46.8,097,0003655903,0216,00000098.5,000553.0,0,Not,Not,Not,00004FF2",,2023-11-01 21:37:57
3320,0,17,0,true,true,3,1,false,100,28.513,12,4.103,0,87,40863,110106305,0,54,27.4,17234314.89,true,6675342,"075,00018798.100,0000000000010.7,00000.0,0000012728.5,84.4,00028.3,006,46.4,096,0003655923,0000,00000098.4,001675.0,0,Not,Not,Not,00000000",,2023-11-01 21:38:18
3321,0,19,0,true,true,3,1,false,100,28.515,32,4.105,0,87,40990,110106432,0,55,125.46,17234440.35,true,6675362,"000,00018798.225,0000000000030.8,00000.0,0000012728.5,84.0,00000.0,012,46.4,097,0003655943,0472,00000099.0,001559.0,0,Not,Not,Not,00AF0000",,2023-11-01 21:38:38
3322,0,18,0,true,true,3,1,false,100,28.523,40,4.105,0,87,41180,110106622,0,56,187.65,17234628,true,6675382,"032,00018798.404,0000000000045.8,00000.0,0000012729.0,83.6,00000.0,014,46.4,097,0003655963,0500,00000099.2,001586.0,0,Not,Not,Not,0000000C",,2023-11-01 21:38:58
3323,0,19,0,true,true,3,1,false,100,28.473,60,4.102,0,87,41482,110106924,0,57,293.96,17234921.96,true,6675402,"100,00018798.695,0000000000065.2,00000.0,0000012729.0,83.2,00000.0,016,48.0,097,0003655983,0500,00000099.7,001504.0,0,Not,Not,Not,FFF9FFFD",,2023-11-01 21:39:18
3324,0,19,0,true,true,2,1,false,100,28.535,33,4.105,0,87,41769,110107211,0,58,283.81,17235205.77,true,6675422,"033,00018799.014,0000000000040.9,00000.0,0000012729.5,84.0,00028.1,016,47.6,099,0003656003,0360,00000100.2,000958.0,0,Not,Not,Not,FFFBFFFB",,2023-11-01 21:39:38
3325,0,19,0,true,true,3,1,false,100,28.503,17,4.104,0,87,41956,110107398,0,59,185.8,17235391.57,true,6675442,"095,00018799.225,0000000000027.4,00000.0,0000012729.5,84.0,00028.1,012,48.4,097,0003656023,0464,00000099.7,001368.0,0,Not,Not,Not,32313000",,2023-11-01 21:39:58
3326,0,19,0,true,true,3,1,false,100,28.565,16,4.105,0,87,42081,110107523,0,60,116.18,17235507.75,true,6675462,"002,00018799.355,0000000000021.5,00000.0,0000012730.0,84.0,00000.0,011,48.4,093,0003656043,0472,00000098.5,001321.0,0,Not,Not,Not,96800000",,2023-11-01 21:40:18
3327,0,19,0,true,true,2,1,false,100,28.543,4,4.105,0,87,42121,110107563,0,61,20.45,17235528.2,true,6675482,"018,00018799.420,0000000000005.9,00000.0,0000012730.0,82.0,00000.0,0-2,48.8,093,0003656063,0480,00000098.4,001856.0,0,Not,Not,Not,8D7EA4C6",,2023-11-01 21:40:38
3328,0,19,0,true,true,2,1,false,100,28.574,0,4.105,0,87,42121,110107563,0,62,5.36,17235533.56,true,6675502,"024,00018799.430,0000000000000.0,00000.0,0000012730.0,83.2,00000.0,000,48.8,095,0003656083,0412,00000099.0,001172.0,0,Not,Not,Not,00000000",,2023-11-01 21:40:58
3329,0,19,0,true,true,2,1,false,100,28.386,0,4.105,0,87,42121,110107563,0,63,0,17235533.56,true,6675521,"010,00018799.436,0000000000000.5,00000.0,0000012730.0,76.8,00028.2,004,49.2,095,0003656103,0284,00000099.1,000585.0,0,Not,Not,Not,00000000",,2023-11-01 21:41:17
3330,0,19,0,true,true,3,1,false,100,28.52,11,4.102,0,87,42149,110107591,0,64,19.09,17235552.65,true,6675542,"000,00018799.439,0000000000005.2,00000.0,0000012730.0,84.0,00028.2,006,48.4,096,0003656123,0392,00000099.0,000928.0,0,Not,Not,Not,00000000",,2023-11-01 21:41:38
3331,0,19,0,true,true,3,1,false,100,28.544,19,4.101,0,87,42246,110107688,0,65,95.04,17235647.69,true,6675562,"008,00018799.525,0000000000019.7,00000.0,0000012730.5,84.4,00028.3,012,48.8,096,0003656143,0368,00000099.1,000986.0,0,Not,Not,Not,20302078",,2023-11-01 21:41:58
3332,0,19,0,true,true,3,1,false,100,28.464,49,4.098,0,87,42425,110107867,0,66,192.12,17235839.81,true,6675582,"000,00018799.680,0000000000049.9,00000.0,0000012730.5,84.0,00000.0,016,48.4,096,0003656163,0400,00000098.9,001158.0,0,Not,Not,Not,00042210",,2023-11-01 21:42:18
3333,0,19,0,true,true,2,1,false,100,28.518,54,4.105,0,87,42736,110108178,0,67,292.39,17236132.2,true,6675602,"000,00018799.984,0000000000061.2,00000.0,0000012730.5,83.6,00000.0,016,48.4,095,0003656183,0500,00000098.6,001448.0,1,Not,Not,Not,42B5247E",,2023-11-01 21:42:38
3334,0,19,0,true,true,2,1,false,100,28.518,54,4.105,0,87,42736,110108178,0,5,0,17236132.2,true,6675602,,,2023-11-01 21:42:38
3335,0,19,0,true,true,0,1,false,100,28.517,39,4.105,0,87,43024,110108466,0,4,283.77,17236415.97,true,6675622,,,2023-11-01 21:42:58
3336,0,19,0,true,true,0,1,false,100,28.493,40,4.104,0,87,43245,110108687,0,3,422.75,17236554.95,true,6675642,,,2023-11-01 21:43:18
3337,0,17,0,true,true,0,1,false,100,28.524,0,4.105,0,87,43391,110108833,0,2,524.51,17236656.71,true,6675662,,,2023-11-01 21:43:38
3338,0,19,0,true,true,1,1,false,100,28.614,0,4.109,0,87,43414,110108856,0,1,525.04,17236657.24,true,6675682,,,2023-11-01 21:43:58
3339,0,17,0,true,true,1,1,false,100,28.552,0,4.101,0,87,43434,110108876,0,6,21.12,17236678.36,true,6675702,"000,00018800.770,0000000000001.1,00000.0,0000012731.0,81.6,00028.2,0-2,48.8,096,0003656283,0408,00000099.3,000707.0,1,Not,Not,Not,296C6C75",,2023-11-01 21:44:18
3340,0,16,0,true,true,3,1,false,100,28.582,0,4.101,0,87,43434,110108876,0,7,0,17236678.36,true,6675722,"013,00018800.770,0000000000000.0,00000.0,0000012731.0,80.0,00000.0,000,47.6,097,0003656303,0212,00000099.2,000549.0,0,Not,Not,Not,00003B9A",,2023-11-01 21:44:38
3341,0,16,0,true,true,3,1,false,100,28.576,0,4.103,0,87,43434,110108876,0,8,0,17236678.36,true,6675743,"013,00018800.770,0000000000000.0,00000.0,0000012731.0,79.6,00000.0,000,46.8,097,0003656323,0212,00000098.8,000547.0,0,Not,Not,Not,00000163",,2023-11-01 21:44:59
3342,0,16,0,true,true,3,1,false,100,28.542,10,4.101,0,87,43447,110108889,0,9,9.1,17236687.46,true,6675763,"053,00018800.770,0000000000000.0,00000.0,0000012731.0,80.0,00028.4,004,46.0,097,0003656343,0220,00000098.6,000823.0,0,Not,Not,Not,00000000",,2023-11-01 21:45:19
3343,0,19,0,true,true,3,1,false,100,28.584,24,4.105,0,87,43545,110108987,0,10,92.96,17236780.42,true,6675783,"000,00018800.814,0000000000018.0,00000.0,0000012731.0,82.8,00000.0,008,46.0,096,0003656358,0532,00000098.9,001587.0,0,Not,Not,Not,00000000",,2023-11-01 21:45:39
3344,0,18,0,true,true,3,1,false,100,28.56,38,4.105,0,87,43710,110109152,0,11,164.25,17236944.67,true,6675803,"100,00018800.930,0000000000030.0,00000.0,0000012731.0,00.0,00000.0,012,00.0,000,0003656366,0000,00000000.0,001527.0,0,Not,Not,Not",,2023-11-01 21:45:59
3345,0,18,0,true,true,3,1,false,100,28.56,38,4.105,0,87,43710,110109152,0,3,0,17236944.67,true,6675803,,,2023-11-01 21:45:59
3346,0,18,0,true,true,3,1,false,100,28.546,69,4.105,0,87,43964,110109406,0,2,221.36,17237166.03,true,6675823,,,2023-11-01 21:46:19
3347,0,19,0,true,true,3,1,false,100,28.511,51,4.1,0,87,44283,110109725,0,1,529.49,17237474.16,true,6675842,"000,------------,---------------,-------,------------,83.2,00000.0,0099,099,----------,---,---,---",,2023-11-01 21:46:38
3348,0,19,0,true,true,2,1,false,100,28.466,35,4.099,0,87,44493,110109935,0,4,206.46,17237680.62,true,6675862,,,2023-11-01 21:46:58
3349,0,19,0,true,true,2,1,false,100,28.523,25,4.105,0,87,44645,110110087,0,5,143.64,17237824.26,true,6675882,"100,00018801.811,0000000000022.7,00000.0,0000012731.5,00.0,00000.0,011,00.0,000,0003656383,0000,00000000.0,001388.0,0,Not,Not,Not",,2023-11-01 21:47:18
3350,0,19,0,true,true,3,1,false,100,28.53,0,4.105,0,87,44714,110110156,0,6,58.83,17237883.09,true,6675902,"005,00018801.939,0000000000005.8,00000.0,0000012731.5,00.0,00028.1,008,00.0,000,0003656393,0000,00000000.0,000600.0,0,Not,Not,Not",,2023-11-01 21:47:38
3351,0,19,0,true,true,3,1,false,100,28.553,0,4.105,0,87,44714,110110156,0,7,16.98,17237900.07,true,6675922,"024,00018802.094,0000000000000.0,00000.0,0000012731.5,83.6,00000.0,000,00.0,000,0003656398,0000,00000000.0,001177.0,0,Not,Not,Not",,2023-11-01 21:47:58
3352,0,19,0,true,true,3,1,false,100,28.501,4,4.105,0,87,44714,110110156,0,8,0,17237900.07,true,6675943,"017,00018802.094,0000000000000.0,00000.0,0000012731.5,00.0,00000.0,000,00.0,000,0003656403,0000,00000000.0,001181.0,0,Not,Not,Not",,2023-11-01 21:48:19
3353,0,19,0,true,true,2,1,false,100,28.476,0,4.102,0,87,44727,110110169,0,9,5.29,17237905.36,true,6675963,"000,00018802.094,0000000000001.7,00000.0,0000012731.5,83.2,00000.0,0-1,00.0,000,0003656410,0000,00000000.0,000920.0,1,Not,Not,Not",,2023-11-01 21:48:39
3354,0,19,0,true,true,2,1,false,100,28.546,19,4.105,0,87,44783,110110225,0,10,53.05,17237958.41,true,6675983,"008,00018802.094,0000000000014.0,00000.0,0000012731.5,00.0,00028.2,008,00.0,000,0003656414,0000,00000000.0,001458.0,0,Not,Not,Not",,2023-11-01 21:48:59
3355,0,20,0,true,true,2,1,false,100,28.549,18,4.105,0,87,44881,110110323,0,11,93.97,17238052.38,true,6676003,"000,00018802.094,0000000000019.8,00000.0,0000012731.5,00.0,00028.1,011,00.0,000,0003656418,0000,00000000.0,001132.0,0,Not,Not,Not",,2023-11-01 21:49:19
3356,0,20,0,true,true,3,1,false,100,28.512,48,4.098,0,87,45111,110110553,0,12,225.06,17238277.44,true,6676023,"000,00018802.240,0000000000040.5,00000.0,0000012731.5,00.0,00000.0,016,00.0,000,0003656424,0000,00000000.0,000934.0,1,Not,Not,Not",,2023-11-01 21:49:39
3357,0,19,0,true,true,2,1,false,100,28.529,48,4.105,0,87,45411,110110853,0,13,289.35,17238566.79,true,6676043,"075,00018802.240,0000000000062.3,00000.0,0000012731.5,00.0,00000.0,016,00.0,000,0003656426,0000,00000000.0,001444.0,0,Not,Not,Not",,2023-11-01 21:49:59
3358,0,20,0,true,true,2,1,false,100,28.518,30,4.105,0,87,45622,110111064,0,14,206.98,17238773.77,true,6676063,"089,00018802.674,0000000000032.1,00000.0,0000012731.5,00.0,00000.0,013,00.0,000,0003656433,0000,00000000.0,001337.0,0,Not,Not,Not",,2023-11-01 21:50:19
3359,0,19,0,true,true,2,1,false,100,28.548,20,4.104,0,87,45772,110111214,0,15,143.1,17238916.87,true,6676083,"007,00018802.674,0000000000025.7,00000.0,0000012731.5,00.0,00000.0,014,00.0,000,0003656437,0000,00000000.0,000884.0,0,Not,Not,Not",,2023-11-01 21:50:39
3360,0,20,0,true,true,2,1,false,100,28.577,18,4.105,0,87,45856,110111298,0,16,83.51,17239000.38,true,6676103,"029,00018803.199,0000000000014.1,00000.0,0000012731.5,82.4,00000.0,010,48.0,094,0003656445,0000,00000096.9,001057.0,0,Not,Not,Not",,2023-11-01 21:50:59
3361,0,20,0,true,true,2,1,false,100,28.577,18,4.105,0,87,45856,110111298,0,6,0,17239000.38,true,6676103,,,2023-11-01 21:50:59
3362,0,20,0,true,true,2,1,false,100,28.55,15,4.105,0,87,45943,110111385,0,5,85.73,17239086.11,true,6676123,,,2023-11-01 21:51:19
3363,0,14,0,true,true,2,1,false,100,28.537,0,4.105,0,87,45980,110111422,0,4,126.64,17239127.02,true,6676144,,,2023-11-01 21:51:40
3364,0,18,0,true,true,2,1,false,100,28.53,0,4.105,0,87,45980,110111422,0,3,126.64,17239127.02,true,6676164,,,2023-11-01 21:52:00
3365,0,17,0,true,true,2,1,false,100,28.664,0,4.105,0,87,45980,110111422,0,2,126.64,17239127.02,true,6676183,,,2023-11-01 21:52:19
3366,0,19,0,true,true,2,1,false,100,28.542,0,4.105,0,87,46009,110111451,0,1,142.54,17239142.92,true,6676203,,,2023-11-01 21:52:39
3367,0,19,0,true,true,2,1,false,100,28.563,5,4.104,0,89,46024,110111466,0,7,17.58,17239160.5,true,6676223,,,2023-11-01 21:52:59
3368,0,18,0,true,true,2,1,false,100,28.599,0,4.105,0,87,46027,110111469,0,8,4.1,17239164.6,true,6676243,"012,00018803.389,0000000000000.0,00000.0,0000012731.5,81.6,00000.0,000,00.0,000,0003656477,0000,00000000.0,000552.0,1,Not,Not,Not",,2023-11-01 21:53:19
3369,0,18,0,true,true,3,1,false,100,28.577,0,4.104,0,87,46027,110111469,0,9,0,17239164.6,true,6676263,"013,00018803.439,0000000000000.0,00000.0,0000012731.5,81.6,00000.0,000,00.0,000,0003656482,0000,00000000.0,000550.0,0,Not,Not,Not",,2023-11-01 21:53:39
3370,0,17,0,true,true,3,1,false,100,28.553,0,4.105,0,87,46027,110111469,0,10,0,17239164.6,true,6676283,"013,00018803.439,0000000000000.0,00000.0,0000012731.5,00.0,00000.0,000,00.0,000,0003656488,0000,00000000.0,000551.0,0,Not,Not,Not",,2023-11-01 21:53:59
3371,0,18,0,true,true,3,1,false,100,28.552,0,4.103,0,87,46027,110111469,0,11,0,17239164.6,true,6676303,"013,00018803.439,0000000000000.0,00000.0,0000012731.5,83.6,00000.0,000,45.2,096,0003656496,0216,00000097.6,000549.0,0,Not,Not,Not",,2023-11-01 21:54:19
3372,0,16,0,true,true,3,1,false,100,28.546,0,4.105,0,87,46027,110111469,0,12,0,17239164.6,true,6676323,"013,00018803.439,0000000000000.0,00000.0,0000012731.5,81.2,00028.3,004,44.8,095,0003656516,0216,00000097.2,000550.0,0,Not,Not,Not,FFFFFFFF",,2023-11-01 21:54:39
3373,0,19,0,true,true,2,1,false,100,28.569,8,4.104,0,87,46063,110111505,0,13,32.53,17239197.13,true,6676344,"017,00018803.465,0000000000008.1,00000.0,0000012731.5,82.8,00028.2,004,44.8,095,0003656536,0536,00000097.3,001802.0,0,Not,Not,Not,FFFFFFFF",,2023-11-01 21:55:00
3374,0,20,0,true,true,2,1,false,100,28.479,25,4.094,0,87,46154,110111596,0,14,88.32,17239285.45,true,6676364,"000,00018803.469,0000000000022.8,00000.0,0000012731.5,00.0,00000.0,012,00.0,000,0003656542,0000,00000000.0,001151.0,1,Not,Not,Not",,2023-11-01 21:55:20
3375,0,20,0,true,true,3,1,false,100,28.502,31,4.105,0,87,46284,110111726,0,15,129.32,17239414.77,true,6676384,"017,00018803.469,0000000000024.9,00000.0,0000012731.5,00.0,00028.2,010,00.0,000,0003656544,0000,00000000.0,001793.0,1,Not,Not,Not",,2023-11-01 21:55:40
3376,0,20,0,true,true,2,1,false,100,28.534,32,4.105,0,87,46470,110111912,0,16,171.51,17239586.28,true,6676404,"000,00018803.645,0000000000031.6,00000.0,0000012732.0,00.0,00028.3,014,00.0,000,0003656549,0000,00000000.0,001096.0,1,Not,Not,Not",,2023-11-01 21:56:00
